Well_ID,tile,Condition,value,Site,Metric
B8,0,DMSO,0.4775,4,cyt_nuc_ratio_sensor
B8,1,DMSO,0.48632,4,cyt_nuc_ratio_sensor
B8,3,DMSO,0.5104850000000001,4,cyt_nuc_ratio_sensor
B8,4,DMSO,0.46587,4,cyt_nuc_ratio_sensor
B8,5,DMSO,0.48424500000000004,4,cyt_nuc_ratio_sensor
B8,6,DMSO,0.48102999999999996,4,cyt_nuc_ratio_sensor
B8,7,DMSO,0.45546,4,cyt_nuc_ratio_sensor
B8,8,DMSO,0.47731,4,cyt_nuc_ratio_sensor
B8,9,DMSO,0.505,4,cyt_nuc_ratio_sensor
C5,0,100 nM TPA,0.58267,4,cyt_nuc_ratio_sensor
C5,1,100 nM TPA,0.488305,4,cyt_nuc_ratio_sensor
C5,2,100 nM TPA,0.55063,4,cyt_nuc_ratio_sensor
C5,3,100 nM TPA,0.537175,4,cyt_nuc_ratio_sensor
C5,4,100 nM TPA,0.54314,4,cyt_nuc_ratio_sensor
C5,5,100 nM TPA,0.53824,4,cyt_nuc_ratio_sensor
C5,6,100 nM TPA,0.558045,4,cyt_nuc_ratio_sensor
C5,7,100 nM TPA,0.5199,4,cyt_nuc_ratio_sensor
C5,8,100 nM TPA,0.5631200000000001,4,cyt_nuc_ratio_sensor
C5,9,100 nM TPA,0.5424899999999999,4,cyt_nuc_ratio_sensor
C6,0,100 nM TPA,0.56402,4,cyt_nuc_ratio_sensor
C6,1,100 nM TPA,0.56055,4,cyt_nuc_ratio_sensor
C6,2,100 nM TPA,0.5798099999999999,4,cyt_nuc_ratio_sensor
C6,3,100 nM TPA,0.551065,4,cyt_nuc_ratio_sensor
C6,4,100 nM TPA,0.53718,4,cyt_nuc_ratio_sensor
C6,5,100 nM TPA,0.56657,4,cyt_nuc_ratio_sensor
C6,6,100 nM TPA,0.565475,4,cyt_nuc_ratio_sensor
C6,7,100 nM TPA,0.572145,4,cyt_nuc_ratio_sensor
C6,8,100 nM TPA,0.55228,4,cyt_nuc_ratio_sensor
C6,9,100 nM TPA,0.52514,4,cyt_nuc_ratio_sensor
C7,0,100 nM TPA,0.55915,4,cyt_nuc_ratio_sensor
C7,1,100 nM TPA,0.525485,4,cyt_nuc_ratio_sensor
C7,2,100 nM TPA,0.5612999999999999,4,cyt_nuc_ratio_sensor
C7,3,100 nM TPA,0.54141,4,cyt_nuc_ratio_sensor
C7,4,100 nM TPA,0.567195,4,cyt_nuc_ratio_sensor
C7,5,100 nM TPA,0.52887,4,cyt_nuc_ratio_sensor
C7,6,100 nM TPA,0.499795,4,cyt_nuc_ratio_sensor
C7,7,100 nM TPA,0.5382,4,cyt_nuc_ratio_sensor
C7,8,100 nM TPA,0.538835,4,cyt_nuc_ratio_sensor
C8,0,100 nM TPA,0.53154,4,cyt_nuc_ratio_sensor
C8,1,100 nM TPA,0.54917,4,cyt_nuc_ratio_sensor
C8,2,100 nM TPA,0.55721,4,cyt_nuc_ratio_sensor
C8,4,100 nM TPA,0.50071,4,cyt_nuc_ratio_sensor
C8,5,100 nM TPA,0.539555,4,cyt_nuc_ratio_sensor
C8,6,100 nM TPA,0.54089,4,cyt_nuc_ratio_sensor
C8,7,100 nM TPA,0.517775,4,cyt_nuc_ratio_sensor
C8,8,100 nM TPA,0.5547599999999999,4,cyt_nuc_ratio_sensor
C8,9,100 nM TPA,0.5409,4,cyt_nuc_ratio_sensor
D5,0,20 nM Binimetinib,0.49272,4,cyt_nuc_ratio_sensor
D5,1,20 nM Binimetinib,0.474125,4,cyt_nuc_ratio_sensor
D5,2,20 nM Binimetinib,0.44602,4,cyt_nuc_ratio_sensor
D5,3,20 nM Binimetinib,0.44472,4,cyt_nuc_ratio_sensor
D5,4,20 nM Binimetinib,0.46555,4,cyt_nuc_ratio_sensor
D5,5,20 nM Binimetinib,0.45320499999999997,4,cyt_nuc_ratio_sensor
D5,6,20 nM Binimetinib,0.46174,4,cyt_nuc_ratio_sensor
D5,7,20 nM Binimetinib,0.44712,4,cyt_nuc_ratio_sensor
D5,8,20 nM Binimetinib,0.50097,4,cyt_nuc_ratio_sensor
D5,9,20 nM Binimetinib,0.46005,4,cyt_nuc_ratio_sensor
D6,0,20 nM Binimetinib,0.489505,4,cyt_nuc_ratio_sensor
D6,1,20 nM Binimetinib,0.47480500000000003,4,cyt_nuc_ratio_sensor
D6,2,20 nM Binimetinib,0.50085,4,cyt_nuc_ratio_sensor
D6,3,20 nM Binimetinib,0.48146500000000003,4,cyt_nuc_ratio_sensor
D6,4,20 nM Binimetinib,0.46026,4,cyt_nuc_ratio_sensor
D6,5,20 nM Binimetinib,0.469735,4,cyt_nuc_ratio_sensor
D6,6,20 nM Binimetinib,0.452635,4,cyt_nuc_ratio_sensor
D6,7,20 nM Binimetinib,0.48816,4,cyt_nuc_ratio_sensor
D6,9,20 nM Binimetinib,0.47416,4,cyt_nuc_ratio_sensor
D7,0,20 nM Binimetinib,0.48028,4,cyt_nuc_ratio_sensor
D7,1,20 nM Binimetinib,0.44801,4,cyt_nuc_ratio_sensor
D7,2,20 nM Binimetinib,0.39924,4,cyt_nuc_ratio_sensor
D7,3,20 nM Binimetinib,0.496625,4,cyt_nuc_ratio_sensor
D7,4,20 nM Binimetinib,0.52343,4,cyt_nuc_ratio_sensor
D7,5,20 nM Binimetinib,0.38306,4,cyt_nuc_ratio_sensor
D7,6,20 nM Binimetinib,0.46982,4,cyt_nuc_ratio_sensor
D7,7,20 nM Binimetinib,0.47646,4,cyt_nuc_ratio_sensor
D7,8,20 nM Binimetinib,0.46092,4,cyt_nuc_ratio_sensor
D7,9,20 nM Binimetinib,0.49223,4,cyt_nuc_ratio_sensor
D8,0,20 nM Binimetinib,0.45714,4,cyt_nuc_ratio_sensor
D8,1,20 nM Binimetinib,0.513605,4,cyt_nuc_ratio_sensor
D8,2,20 nM Binimetinib,0.43936,4,cyt_nuc_ratio_sensor
D8,3,20 nM Binimetinib,0.49026,4,cyt_nuc_ratio_sensor
D8,4,20 nM Binimetinib,0.45045999999999997,4,cyt_nuc_ratio_sensor
D8,5,20 nM Binimetinib,0.49112,4,cyt_nuc_ratio_sensor
D8,6,20 nM Binimetinib,0.49533499999999997,4,cyt_nuc_ratio_sensor
D8,7,20 nM Binimetinib,0.46153,4,cyt_nuc_ratio_sensor
D8,8,20 nM Binimetinib,0.41179,4,cyt_nuc_ratio_sensor
D8,9,20 nM Binimetinib,0.46549,4,cyt_nuc_ratio_sensor
E5,1,60 nM Binimetinib,0.41406,4,cyt_nuc_ratio_sensor
E5,2,60 nM Binimetinib,0.40763499999999997,4,cyt_nuc_ratio_sensor
E5,3,60 nM Binimetinib,0.45017,4,cyt_nuc_ratio_sensor
E5,4,60 nM Binimetinib,0.44703,4,cyt_nuc_ratio_sensor
E5,5,60 nM Binimetinib,0.42785,4,cyt_nuc_ratio_sensor
E5,6,60 nM Binimetinib,0.39436,4,cyt_nuc_ratio_sensor
E5,7,60 nM Binimetinib,0.426655,4,cyt_nuc_ratio_sensor
E5,8,60 nM Binimetinib,0.42186,4,cyt_nuc_ratio_sensor
E5,9,60 nM Binimetinib,0.40474,4,cyt_nuc_ratio_sensor
E6,0,60 nM Binimetinib,0.40959,4,cyt_nuc_ratio_sensor
E6,1,60 nM Binimetinib,0.47214,4,cyt_nuc_ratio_sensor
E6,2,60 nM Binimetinib,0.45783,4,cyt_nuc_ratio_sensor
E6,3,60 nM Binimetinib,0.41741,4,cyt_nuc_ratio_sensor
E6,5,60 nM Binimetinib,0.41717,4,cyt_nuc_ratio_sensor
E6,6,60 nM Binimetinib,0.45817,4,cyt_nuc_ratio_sensor
E6,7,60 nM Binimetinib,0.43327,4,cyt_nuc_ratio_sensor
E6,8,60 nM Binimetinib,0.37415,4,cyt_nuc_ratio_sensor
E6,9,60 nM Binimetinib,0.422175,4,cyt_nuc_ratio_sensor
E7,0,60 nM Binimetinib,0.440585,4,cyt_nuc_ratio_sensor
E7,1,60 nM Binimetinib,0.44225499999999995,4,cyt_nuc_ratio_sensor
E7,2,60 nM Binimetinib,0.44156,4,cyt_nuc_ratio_sensor
E7,3,60 nM Binimetinib,0.42955,4,cyt_nuc_ratio_sensor
E7,4,60 nM Binimetinib,0.39322,4,cyt_nuc_ratio_sensor
E7,6,60 nM Binimetinib,0.45392,4,cyt_nuc_ratio_sensor
E7,7,60 nM Binimetinib,0.41259,4,cyt_nuc_ratio_sensor
E7,8,60 nM Binimetinib,0.506265,4,cyt_nuc_ratio_sensor
E7,9,60 nM Binimetinib,0.44233,4,cyt_nuc_ratio_sensor
E8,0,60 nM Binimetinib,0.457405,4,cyt_nuc_ratio_sensor
E8,1,60 nM Binimetinib,0.42442,4,cyt_nuc_ratio_sensor
E8,2,60 nM Binimetinib,0.44755999999999996,4,cyt_nuc_ratio_sensor
E8,3,60 nM Binimetinib,0.422895,4,cyt_nuc_ratio_sensor
E8,4,60 nM Binimetinib,0.416255,4,cyt_nuc_ratio_sensor
E8,5,60 nM Binimetinib,0.471885,4,cyt_nuc_ratio_sensor
E8,6,60 nM Binimetinib,0.46025,4,cyt_nuc_ratio_sensor
E8,7,60 nM Binimetinib,0.48051,4,cyt_nuc_ratio_sensor
E8,8,60 nM Binimetinib,0.43783,4,cyt_nuc_ratio_sensor
E8,9,60 nM Binimetinib,0.43776,4,cyt_nuc_ratio_sensor
F5,0,200 nM Binimetinib,0.416465,4,cyt_nuc_ratio_sensor
F5,1,200 nM Binimetinib,0.371305,4,cyt_nuc_ratio_sensor
F5,2,200 nM Binimetinib,0.40785,4,cyt_nuc_ratio_sensor
F5,3,200 nM Binimetinib,0.45360500000000004,4,cyt_nuc_ratio_sensor
F5,4,200 nM Binimetinib,0.39148,4,cyt_nuc_ratio_sensor
F5,5,200 nM Binimetinib,0.429305,4,cyt_nuc_ratio_sensor
F5,6,200 nM Binimetinib,0.36749,4,cyt_nuc_ratio_sensor
F5,7,200 nM Binimetinib,0.39616,4,cyt_nuc_ratio_sensor
F5,8,200 nM Binimetinib,0.40125,4,cyt_nuc_ratio_sensor
F5,9,200 nM Binimetinib,0.36143000000000003,4,cyt_nuc_ratio_sensor
F6,0,200 nM Binimetinib,0.38025,4,cyt_nuc_ratio_sensor
F6,1,200 nM Binimetinib,0.390125,4,cyt_nuc_ratio_sensor
F6,2,200 nM Binimetinib,0.40094,4,cyt_nuc_ratio_sensor
F6,3,200 nM Binimetinib,0.38310500000000003,4,cyt_nuc_ratio_sensor
F6,4,200 nM Binimetinib,0.36845,4,cyt_nuc_ratio_sensor
F6,5,200 nM Binimetinib,0.35187500000000005,4,cyt_nuc_ratio_sensor
F6,6,200 nM Binimetinib,0.39016,4,cyt_nuc_ratio_sensor
F6,7,200 nM Binimetinib,0.37596,4,cyt_nuc_ratio_sensor
F6,8,200 nM Binimetinib,0.431395,4,cyt_nuc_ratio_sensor
F6,9,200 nM Binimetinib,0.41018,4,cyt_nuc_ratio_sensor
F7,0,200 nM Binimetinib,0.42471499999999995,4,cyt_nuc_ratio_sensor
F7,1,200 nM Binimetinib,0.45630000000000004,4,cyt_nuc_ratio_sensor
F7,2,200 nM Binimetinib,0.38680000000000003,4,cyt_nuc_ratio_sensor
F7,3,200 nM Binimetinib,0.44625,4,cyt_nuc_ratio_sensor
F7,4,200 nM Binimetinib,0.37573999999999996,4,cyt_nuc_ratio_sensor
F7,5,200 nM Binimetinib,0.37716,4,cyt_nuc_ratio_sensor
F7,6,200 nM Binimetinib,0.377905,4,cyt_nuc_ratio_sensor
F7,7,200 nM Binimetinib,0.44286499999999995,4,cyt_nuc_ratio_sensor
F7,8,200 nM Binimetinib,0.40563000000000005,4,cyt_nuc_ratio_sensor
F7,9,200 nM Binimetinib,0.448645,4,cyt_nuc_ratio_sensor
F8,0,200 nM Binimetinib,0.42757,4,cyt_nuc_ratio_sensor
F8,1,200 nM Binimetinib,0.40959,4,cyt_nuc_ratio_sensor
F8,2,200 nM Binimetinib,0.38043,4,cyt_nuc_ratio_sensor
F8,3,200 nM Binimetinib,0.38765,4,cyt_nuc_ratio_sensor
F8,4,200 nM Binimetinib,0.41582,4,cyt_nuc_ratio_sensor
F8,5,200 nM Binimetinib,0.34835,4,cyt_nuc_ratio_sensor
F8,6,200 nM Binimetinib,0.42878,4,cyt_nuc_ratio_sensor
F8,8,200 nM Binimetinib,0.45881,4,cyt_nuc_ratio_sensor
F8,9,200 nM Binimetinib,0.382975,4,cyt_nuc_ratio_sensor
G5,0,3.5 µM Binimetinib,0.36879,4,cyt_nuc_ratio_sensor
G5,1,3.5 µM Binimetinib,0.37409,4,cyt_nuc_ratio_sensor
G5,2,3.5 µM Binimetinib,0.37716,4,cyt_nuc_ratio_sensor
G5,3,3.5 µM Binimetinib,0.379355,4,cyt_nuc_ratio_sensor
G5,4,3.5 µM Binimetinib,0.39113,4,cyt_nuc_ratio_sensor
G5,5,3.5 µM Binimetinib,0.402235,4,cyt_nuc_ratio_sensor
G5,6,3.5 µM Binimetinib,0.377355,4,cyt_nuc_ratio_sensor
G5,7,3.5 µM Binimetinib,0.38324,4,cyt_nuc_ratio_sensor
G5,8,3.5 µM Binimetinib,0.354645,4,cyt_nuc_ratio_sensor
G5,9,3.5 µM Binimetinib,0.36524,4,cyt_nuc_ratio_sensor
G6,0,3.5 µM Binimetinib,0.41071,4,cyt_nuc_ratio_sensor
G6,1,3.5 µM Binimetinib,0.36079,4,cyt_nuc_ratio_sensor
G6,2,3.5 µM Binimetinib,0.344325,4,cyt_nuc_ratio_sensor
G6,3,3.5 µM Binimetinib,0.37172,4,cyt_nuc_ratio_sensor
G6,4,3.5 µM Binimetinib,0.367585,4,cyt_nuc_ratio_sensor
G6,5,3.5 µM Binimetinib,0.390415,4,cyt_nuc_ratio_sensor
G6,6,3.5 µM Binimetinib,0.38571,4,cyt_nuc_ratio_sensor
G6,7,3.5 µM Binimetinib,0.369705,4,cyt_nuc_ratio_sensor
G6,8,3.5 µM Binimetinib,0.38294,4,cyt_nuc_ratio_sensor
G6,9,3.5 µM Binimetinib,0.39453499999999997,4,cyt_nuc_ratio_sensor
G7,0,3.5 µM Binimetinib,0.40023,4,cyt_nuc_ratio_sensor
G7,1,3.5 µM Binimetinib,0.37998,4,cyt_nuc_ratio_sensor
G7,2,3.5 µM Binimetinib,0.39035,4,cyt_nuc_ratio_sensor
G7,3,3.5 µM Binimetinib,0.3613,4,cyt_nuc_ratio_sensor
G7,4,3.5 µM Binimetinib,0.365305,4,cyt_nuc_ratio_sensor
G7,5,3.5 µM Binimetinib,0.41395,4,cyt_nuc_ratio_sensor
G7,6,3.5 µM Binimetinib,0.329925,4,cyt_nuc_ratio_sensor
G7,7,3.5 µM Binimetinib,0.37183,4,cyt_nuc_ratio_sensor
G7,8,3.5 µM Binimetinib,0.38442,4,cyt_nuc_ratio_sensor
G7,9,3.5 µM Binimetinib,0.35405,4,cyt_nuc_ratio_sensor
G8,0,3.5 µM Binimetinib,0.37848,4,cyt_nuc_ratio_sensor
G8,1,3.5 µM Binimetinib,0.396755,4,cyt_nuc_ratio_sensor
G8,2,3.5 µM Binimetinib,0.393,4,cyt_nuc_ratio_sensor
G8,3,3.5 µM Binimetinib,0.364135,4,cyt_nuc_ratio_sensor
G8,4,3.5 µM Binimetinib,0.36902999999999997,4,cyt_nuc_ratio_sensor
G8,5,3.5 µM Binimetinib,0.37888,4,cyt_nuc_ratio_sensor
G8,6,3.5 µM Binimetinib,0.356275,4,cyt_nuc_ratio_sensor
G8,7,3.5 µM Binimetinib,0.362795,4,cyt_nuc_ratio_sensor
G8,8,3.5 µM Binimetinib,0.33749,4,cyt_nuc_ratio_sensor
