Site,Condition,q_50_nuc_nucleus,q_50_nuc_sensor,q_50_collar_sensor
3,200 nM Binimetinib,4045.0,1746.0,1006.0
3,200 nM Binimetinib,4109.0,1783.0,1014.0
3,200 nM Binimetinib,3508.0,1500.0,987.5
3,200 nM Binimetinib,3393.0,1331.0,867.0
3,200 nM Binimetinib,4130.5,2596.5,1097.0
3,200 nM Binimetinib,3412.0,1879.0,988.0
3,200 nM Binimetinib,2846.0,1286.0,853.0
3,200 nM Binimetinib,3568.5,1269.0,871.0
3,200 nM Binimetinib,2123.5,2710.0,1388.5
3,200 nM Binimetinib,3230.0,1094.5,754.0
3,200 nM Binimetinib,3918.0,1577.0,1068.0
3,200 nM Binimetinib,2705.0,1951.0,1564.0
3,200 nM Binimetinib,4211.0,1440.0,940.0
3,200 nM Binimetinib,3452.0,2425.5,1514.5
3,200 nM Binimetinib,4482.0,2053.0,1214.0
3,200 nM Binimetinib,2954.5,1068.0,822.0
3,200 nM Binimetinib,3457.0,1333.0,1029.0
3,200 nM Binimetinib,323.5,1747.5,1186.0
3,200 nM Binimetinib,2157.5,665.5,688.0
3,200 nM Binimetinib,999.5,2375.5,1367.0
3,200 nM Binimetinib,3556.0,1279.0,974.0
3,200 nM Binimetinib,4960.0,3891.0,2154.5
3,200 nM Binimetinib,1902.0,4473.0,2389.0
3,200 nM Binimetinib,4368.5,1625.0,1333.0
3,200 nM Binimetinib,3968.0,1712.0,883.0
3,200 nM Binimetinib,3517.0,1552.0,1098.0
3,200 nM Binimetinib,3718.0,1458.0,978.0
3,200 nM Binimetinib,3111.0,1295.0,867.0
3,200 nM Binimetinib,3675.0,1606.0,1025.5
3,200 nM Binimetinib,3208.5,1171.0,642.0
3,200 nM Binimetinib,2975.5,1139.5,591.0
3,200 nM Binimetinib,3932.0,1621.0,970.0
3,200 nM Binimetinib,1945.0,1089.0,655.5
3,200 nM Binimetinib,3326.0,1303.0,735.0
3,200 nM Binimetinib,2339.0,950.0,503.0
3,200 nM Binimetinib,2862.0,1038.0,766.0
3,200 nM Binimetinib,2366.0,1079.0,542.5
3,200 nM Binimetinib,2810.0,1276.5,758.0
3,200 nM Binimetinib,3371.5,1231.5,608.0
3,200 nM Binimetinib,5151.5,1083.0,733.0
3,200 nM Binimetinib,2631.0,1244.0,682.0
3,200 nM Binimetinib,2808.0,1155.0,647.0
3,200 nM Binimetinib,2634.0,1316.0,806.0
3,200 nM Binimetinib,2603.0,1195.0,820.0
3,200 nM Binimetinib,3118.0,1118.0,805.0
3,200 nM Binimetinib,2087.0,1179.0,739.0
3,200 nM Binimetinib,1721.5,939.0,639.0
3,200 nM Binimetinib,2431.0,1080.0,750.0
3,200 nM Binimetinib,3547.5,1154.0,824.5
3,200 nM Binimetinib,2634.0,1078.5,666.5
3,200 nM Binimetinib,3277.0,1066.0,672.5
3,200 nM Binimetinib,1855.0,898.0,565.0
3,200 nM Binimetinib,3040.5,1360.0,944.5
3,200 nM Binimetinib,2974.0,1173.0,764.0
3,200 nM Binimetinib,1912.0,890.0,460.0
3,200 nM Binimetinib,1888.0,1064.0,787.0
3,200 nM Binimetinib,3002.0,1137.0,799.0
3,200 nM Binimetinib,1890.0,896.0,620.5
3,200 nM Binimetinib,4404.0,1252.0,896.0
3,200 nM Binimetinib,2052.5,989.0,638.0
3,200 nM Binimetinib,3160.0,1050.5,828.0
3,200 nM Binimetinib,3403.0,1478.0,943.0
3,200 nM Binimetinib,159.5,93.0,46.0
3,200 nM Binimetinib,2679.0,1385.0,923.0
3,200 nM Binimetinib,2227.0,877.0,531.0
3,200 nM Binimetinib,1825.5,1112.0,712.0
3,200 nM Binimetinib,847.0,761.0,682.0
3,200 nM Binimetinib,1849.0,841.0,505.5
3,200 nM Binimetinib,260.0,549.0,509.0
3,200 nM Binimetinib,405.0,1407.5,621.0
3,200 nM Binimetinib,186.5,531.0,463.0
3,200 nM Binimetinib,1938.5,1093.0,700.0
3,200 nM Binimetinib,182.0,375.0,167.0
3,200 nM Binimetinib,2474.0,1336.0,814.0
3,200 nM Binimetinib,1352.0,780.0,510.5
3,200 nM Binimetinib,1143.0,691.0,512.5
3,200 nM Binimetinib,1232.0,757.0,572.0
3,200 nM Binimetinib,3256.5,1786.0,839.0
3,200 nM Binimetinib,4309.0,1734.0,1070.0
3,200 nM Binimetinib,4514.0,1782.0,1050.0
3,200 nM Binimetinib,2612.5,1658.0,801.0
3,200 nM Binimetinib,3059.0,1513.0,828.5
3,200 nM Binimetinib,2822.0,1409.0,771.0
3,200 nM Binimetinib,3494.5,1458.0,941.0
3,200 nM Binimetinib,3165.0,1470.0,779.0
3,200 nM Binimetinib,4737.0,2085.0,1088.0
3,200 nM Binimetinib,3000.0,991.0,805.0
3,200 nM Binimetinib,5042.0,1756.0,1069.0
3,200 nM Binimetinib,3617.0,1970.0,1151.5
3,200 nM Binimetinib,3333.0,1635.0,669.0
3,200 nM Binimetinib,4015.5,2012.0,1211.0
3,200 nM Binimetinib,3196.5,1440.5,854.0
3,200 nM Binimetinib,3346.0,1661.0,965.0
3,200 nM Binimetinib,1110.5,1172.5,800.0
3,200 nM Binimetinib,3652.0,1592.5,916.5
3,200 nM Binimetinib,2741.5,1235.5,773.0
3,200 nM Binimetinib,2829.0,1108.0,949.0
3,200 nM Binimetinib,3170.0,1850.0,1028.0
3,200 nM Binimetinib,1573.5,747.5,423.0
3,200 nM Binimetinib,1725.0,936.5,436.0
3,200 nM Binimetinib,2010.0,1162.0,707.0
3,200 nM Binimetinib,5713.0,2892.0,1831.5
3,200 nM Binimetinib,6569.5,2699.5,1733.0
3,200 nM Binimetinib,5321.0,2427.0,1624.0
3,200 nM Binimetinib,4952.0,1666.0,1182.0
3,200 nM Binimetinib,6056.5,2396.0,1715.0
3,200 nM Binimetinib,4852.0,3049.0,1719.5
3,200 nM Binimetinib,6644.0,2993.0,1854.0
3,200 nM Binimetinib,4874.0,2885.5,1998.5
3,200 nM Binimetinib,5946.5,2420.5,1593.5
3,200 nM Binimetinib,4890.0,1611.0,825.0
3,200 nM Binimetinib,6735.5,2862.0,1700.0
3,200 nM Binimetinib,6038.0,2381.0,2144.0
3,200 nM Binimetinib,4782.0,2207.0,1682.0
3,200 nM Binimetinib,7056.5,2167.0,1193.0
3,200 nM Binimetinib,5750.0,2212.0,1863.0
3,200 nM Binimetinib,5143.0,2270.0,1524.0
3,200 nM Binimetinib,5228.5,2029.0,1444.0
3,200 nM Binimetinib,5870.0,2206.0,1575.0
3,200 nM Binimetinib,9009.5,764.5,402.0
3,200 nM Binimetinib,6244.0,2993.0,2238.5
3,200 nM Binimetinib,4943.0,1581.0,896.0
3,200 nM Binimetinib,5584.0,2170.0,1672.0
3,200 nM Binimetinib,4907.0,1743.0,953.5
3,200 nM Binimetinib,4999.0,2916.0,2006.0
3,200 nM Binimetinib,4348.0,1672.5,1452.0
3,200 nM Binimetinib,4023.0,1411.0,954.0
3,200 nM Binimetinib,6741.0,3311.0,2121.0
3,200 nM Binimetinib,4723.0,2205.0,1420.0
3,200 nM Binimetinib,5334.0,2428.0,1304.0
3,200 nM Binimetinib,4708.0,2025.0,1259.0
3,200 nM Binimetinib,6341.0,2729.0,1790.5
3,200 nM Binimetinib,3579.0,1607.0,1098.0
3,200 nM Binimetinib,4433.0,2278.0,1314.0
3,200 nM Binimetinib,5268.5,2028.5,1257.0
3,200 nM Binimetinib,5452.0,2999.0,1879.0
3,200 nM Binimetinib,4267.0,2501.0,1452.0
3,200 nM Binimetinib,5345.0,1626.0,1197.0
3,200 nM Binimetinib,5424.0,1625.0,975.5
3,200 nM Binimetinib,4277.0,1734.0,993.0
3,200 nM Binimetinib,5436.0,2035.0,1405.5
3,200 nM Binimetinib,5935.0,2373.0,1355.0
3,200 nM Binimetinib,6512.0,1990.0,1366.5
3,200 nM Binimetinib,4487.5,1974.0,1127.0
3,200 nM Binimetinib,4641.0,2086.0,1373.0
3,200 nM Binimetinib,4777.0,2256.0,1603.0
3,200 nM Binimetinib,6152.5,2166.0,1389.5
3,200 nM Binimetinib,6359.0,2054.0,1215.0
3,200 nM Binimetinib,4825.0,1790.0,1183.5
3,200 nM Binimetinib,4555.0,1604.0,919.0
3,200 nM Binimetinib,5051.0,1718.5,1074.0
3,200 nM Binimetinib,5827.0,1859.0,1281.0
3,200 nM Binimetinib,6159.0,1582.0,1265.0
3,200 nM Binimetinib,5501.0,1396.0,1183.0
3,200 nM Binimetinib,4984.0,2567.5,1633.0
3,200 nM Binimetinib,5090.0,1926.0,1009.0
3,200 nM Binimetinib,4549.5,1613.5,1190.0
3,200 nM Binimetinib,4614.0,2275.0,1390.5
3,200 nM Binimetinib,3734.5,1643.0,975.5
3,200 nM Binimetinib,3785.5,1606.0,610.0
3,200 nM Binimetinib,4622.0,1641.0,1044.0
3,200 nM Binimetinib,3771.0,1574.0,817.0
3,200 nM Binimetinib,4948.5,1679.0,1097.5
3,200 nM Binimetinib,4714.0,2054.0,1031.5
3,200 nM Binimetinib,3991.0,1606.0,889.0
3,200 nM Binimetinib,4015.0,1388.0,1017.0
3,200 nM Binimetinib,4015.0,1525.0,933.5
3,200 nM Binimetinib,4352.5,1910.0,1133.0
3,200 nM Binimetinib,3649.5,1698.0,1038.5
3,200 nM Binimetinib,4315.0,1965.5,1133.0
3,200 nM Binimetinib,4588.0,1417.0,1018.0
3,200 nM Binimetinib,4209.0,1575.0,1001.0
3,200 nM Binimetinib,4354.0,1403.0,966.0
3,200 nM Binimetinib,4576.0,1617.0,1008.0
3,200 nM Binimetinib,4002.0,1528.0,939.0
3,200 nM Binimetinib,3076.0,1433.0,919.0
3,200 nM Binimetinib,3924.0,1573.0,880.0
3,200 nM Binimetinib,4498.0,1832.0,1018.0
3,200 nM Binimetinib,5090.0,1606.0,877.0
3,200 nM Binimetinib,4406.0,1622.5,1024.0
3,200 nM Binimetinib,3565.0,1631.0,705.0
3,200 nM Binimetinib,3823.0,1725.0,1036.0
3,200 nM Binimetinib,4121.0,1631.0,966.0
3,200 nM Binimetinib,4011.0,1532.0,948.0
3,200 nM Binimetinib,3446.0,1229.0,736.0
3,200 nM Binimetinib,5816.0,2568.0,1388.0
3,200 nM Binimetinib,6384.5,2347.5,875.0
3,200 nM Binimetinib,6707.0,2693.5,1485.0
3,200 nM Binimetinib,4143.0,1517.0,751.0
3,200 nM Binimetinib,3858.0,1297.0,702.0
3,200 nM Binimetinib,6560.0,2338.0,1332.0
3,200 nM Binimetinib,4543.5,1999.5,1002.0
3,200 nM Binimetinib,6526.0,2420.5,1201.0
3,200 nM Binimetinib,6143.5,2308.0,1225.0
3,200 nM Binimetinib,5634.0,2073.0,995.0
3,200 nM Binimetinib,5397.0,1803.5,1108.5
3,200 nM Binimetinib,4987.0,2060.0,1107.0
3,200 nM Binimetinib,5080.0,1873.0,909.0
3,200 nM Binimetinib,4354.0,1795.0,1088.0
3,200 nM Binimetinib,4748.0,1632.0,773.0
3,200 nM Binimetinib,3242.5,865.0,629.0
3,200 nM Binimetinib,3965.0,881.0,549.0
3,200 nM Binimetinib,2304.0,1019.0,491.0
3,200 nM Binimetinib,2869.0,709.0,444.0
3,200 nM Binimetinib,3805.0,787.0,663.0
3,200 nM Binimetinib,1968.0,963.0,774.0
3,200 nM Binimetinib,2892.5,1034.0,600.0
3,200 nM Binimetinib,3386.0,929.0,564.0
3,200 nM Binimetinib,2160.0,962.0,783.0
3,200 nM Binimetinib,2602.0,868.0,532.0
3,200 nM Binimetinib,2529.0,834.0,514.0
3,200 nM Binimetinib,3036.0,1037.0,578.0
3,200 nM Binimetinib,2622.0,958.5,546.0
3,200 nM Binimetinib,3551.0,894.0,623.0
3,200 nM Binimetinib,3099.0,1071.0,811.0
3,200 nM Binimetinib,3316.5,920.5,551.0
3,200 nM Binimetinib,3484.0,1121.0,710.0
3,200 nM Binimetinib,4212.0,938.0,667.0
3,200 nM Binimetinib,2714.0,1080.0,606.0
3,200 nM Binimetinib,2621.0,1197.5,541.0
3,200 nM Binimetinib,2790.0,939.0,616.0
3,200 nM Binimetinib,2718.0,897.0,626.0
3,200 nM Binimetinib,3096.0,1021.0,640.0
3,200 nM Binimetinib,3098.5,982.0,635.0
3,200 nM Binimetinib,2458.0,853.0,510.0
3,200 nM Binimetinib,3066.0,932.0,552.0
3,200 nM Binimetinib,1936.5,1078.0,716.0
3,200 nM Binimetinib,2294.0,823.0,544.0
3,200 nM Binimetinib,2384.0,855.0,499.0
3,200 nM Binimetinib,3638.0,943.0,598.5
3,200 nM Binimetinib,2017.0,678.0,439.0
3,200 nM Binimetinib,2618.0,922.0,580.5
3,200 nM Binimetinib,1884.0,671.0,334.0
3,200 nM Binimetinib,3487.0,2294.0,1209.0
3,200 nM Binimetinib,4381.5,2539.0,1815.0
3,200 nM Binimetinib,5681.0,2991.0,1860.0
3,200 nM Binimetinib,4562.0,2696.0,1542.5
3,200 nM Binimetinib,5450.0,2938.0,1844.0
3,200 nM Binimetinib,5899.0,3475.0,2116.0
3,200 nM Binimetinib,2593.5,2105.0,1099.0
3,200 nM Binimetinib,3029.0,2472.0,1633.0
3,200 nM Binimetinib,4258.0,2064.0,1900.0
3,200 nM Binimetinib,6752.0,3591.0,2301.0
3,200 nM Binimetinib,8481.0,4635.0,2906.0
3,200 nM Binimetinib,7180.5,3673.5,2304.0
3,200 nM Binimetinib,4995.0,2816.5,2007.0
3,200 nM Binimetinib,4775.0,2716.0,1856.5
3,200 nM Binimetinib,4592.0,2667.5,1799.0
3,200 nM Binimetinib,4763.0,3534.0,2284.0
3,200 nM Binimetinib,3973.0,2459.0,1705.0
3,200 nM Binimetinib,3666.0,2454.0,1752.0
3,200 nM Binimetinib,4102.0,2520.0,1714.0
3,200 nM Binimetinib,5962.5,2763.0,1881.0
3,200 nM Binimetinib,4813.0,2946.0,2002.0
3,200 nM Binimetinib,4312.0,1944.0,1826.0
3,200 nM Binimetinib,5135.0,3523.0,2313.5
3,200 nM Binimetinib,4446.0,2739.0,1699.0
3,200 nM Binimetinib,5451.0,3699.0,2263.0
3,200 nM Binimetinib,5653.0,3269.0,2097.0
3,200 nM Binimetinib,4527.5,2672.5,1761.0
3,200 nM Binimetinib,3859.0,2061.5,1692.0
3,200 nM Binimetinib,5040.5,2627.0,1627.0
3,200 nM Binimetinib,4258.5,2323.5,766.0
3,200 nM Binimetinib,5521.0,2882.5,2041.0
3,200 nM Binimetinib,4389.0,1907.0,1592.0
3,200 nM Binimetinib,4817.5,2937.0,1821.0
3,200 nM Binimetinib,4873.0,2489.0,1997.0
3,200 nM Binimetinib,4327.0,2452.0,1868.0
3,200 nM Binimetinib,4221.0,2035.0,1452.0
3,200 nM Binimetinib,3497.0,2222.5,1680.0
3,200 nM Binimetinib,4909.0,2672.0,1979.0
3,200 nM Binimetinib,4001.0,2715.0,1502.0
3,200 nM Binimetinib,4723.5,1163.0,1116.0
3,200 nM Binimetinib,5335.0,2574.0,2063.0
3,200 nM Binimetinib,7044.0,2661.0,1965.5
3,200 nM Binimetinib,3082.0,2171.0,1444.0
3,200 nM Binimetinib,4437.0,2316.0,1886.0
3,200 nM Binimetinib,6403.0,3461.0,2193.0
3,200 nM Binimetinib,3838.5,2434.0,1724.0
3,200 nM Binimetinib,4319.0,2615.0,1822.0
3,200 nM Binimetinib,6302.0,3195.0,2045.5
3,200 nM Binimetinib,5194.0,2573.0,1908.0
3,200 nM Binimetinib,3334.5,2467.5,1712.0
3,200 nM Binimetinib,4017.0,2426.0,1749.0
3,200 nM Binimetinib,4412.0,2170.0,1637.0
3,200 nM Binimetinib,3547.5,2095.0,1540.0
3,200 nM Binimetinib,4915.0,2921.0,1692.5
3,200 nM Binimetinib,3345.0,2194.0,1760.0
3,200 nM Binimetinib,5398.0,2500.0,1701.5
3,200 nM Binimetinib,4421.0,2542.0,1885.0
3,200 nM Binimetinib,4070.0,2372.5,1813.0
3,200 nM Binimetinib,2912.5,2371.5,1478.0
3,200 nM Binimetinib,4590.0,3281.0,2195.5
3,200 nM Binimetinib,5096.5,2028.0,1503.0
3,200 nM Binimetinib,4048.0,1891.0,1393.0
3,200 nM Binimetinib,4733.0,2751.0,1776.0
3,200 nM Binimetinib,3332.0,1821.0,875.0
3,200 nM Binimetinib,4944.0,2435.0,1681.5
3,200 nM Binimetinib,5115.5,2455.5,1727.5
3,200 nM Binimetinib,4782.0,2436.0,1732.0
3,200 nM Binimetinib,2293.0,1182.0,691.0
3,200 nM Binimetinib,3665.0,1996.0,1060.0
3,200 nM Binimetinib,4045.0,1857.0,1336.5
3,200 nM Binimetinib,2740.0,1789.0,1036.0
3,200 nM Binimetinib,2914.5,1957.0,1117.0
3,200 nM Binimetinib,3948.0,1889.0,1357.5
3,200 nM Binimetinib,3575.0,1809.5,1107.5
3,200 nM Binimetinib,5616.5,2283.0,1459.5
3,200 nM Binimetinib,3076.0,1596.0,1013.0
3,200 nM Binimetinib,3983.0,1810.0,1072.0
3,200 nM Binimetinib,3358.0,1642.0,875.0
3,200 nM Binimetinib,4233.0,2030.5,1253.5
3,200 nM Binimetinib,4241.5,1580.0,865.0
3,200 nM Binimetinib,2307.5,1166.0,784.0
3,200 nM Binimetinib,2448.0,1211.0,1023.0
3,200 nM Binimetinib,2205.0,1029.0,791.0
3,200 nM Binimetinib,3952.0,1916.0,1174.5
3,200 nM Binimetinib,2750.0,1055.0,849.5
3,200 nM Binimetinib,3574.0,1355.0,1091.5
3,200 nM Binimetinib,2904.0,947.0,596.5
3,200 nM Binimetinib,3211.0,1524.0,717.0
3,200 nM Binimetinib,3188.5,1804.5,1047.0
3,200 nM Binimetinib,3622.0,1747.0,1046.0
3,200 nM Binimetinib,2093.0,1449.0,772.0
3,200 nM Binimetinib,1989.0,1355.0,505.0
3,200 nM Binimetinib,3578.0,1601.0,659.5
3,200 nM Binimetinib,3474.0,1938.5,1043.0
3,200 nM Binimetinib,3504.5,1791.0,1143.0
3,200 nM Binimetinib,2370.5,1448.0,685.0
3,200 nM Binimetinib,3277.5,1608.0,1142.0
3,200 nM Binimetinib,2514.0,1243.0,1162.0
3,200 nM Binimetinib,3621.0,2689.0,1135.5
3,200 nM Binimetinib,3774.5,1719.0,995.0
3,200 nM Binimetinib,2129.0,1169.0,505.5
3,200 nM Binimetinib,3657.0,1844.0,1179.0
3,200 nM Binimetinib,2763.0,513.0,542.5
3,200 nM Binimetinib,4139.0,2331.0,1179.5
3,200 nM Binimetinib,2482.0,1885.0,899.0
3,200 nM Binimetinib,3245.0,1643.0,1040.0
3,200 nM Binimetinib,3399.0,1511.0,1196.0
3,200 nM Binimetinib,2794.0,1846.0,979.0
3,200 nM Binimetinib,3792.0,1486.0,919.0
3,200 nM Binimetinib,2807.0,1260.0,868.5
3,200 nM Binimetinib,3077.5,1628.0,936.5
3,200 nM Binimetinib,3241.0,1668.0,1085.5
3,200 nM Binimetinib,3478.0,1793.0,1154.0
3,200 nM Binimetinib,793.0,418.0,453.0
3,200 nM Binimetinib,3039.5,1800.0,1052.0
3,200 nM Binimetinib,1159.0,506.0,574.5
3,200 nM Binimetinib,2681.0,1483.0,1019.0
3,200 nM Binimetinib,2543.5,1324.0,748.0
3,200 nM Binimetinib,2311.0,1151.0,776.0
3,200 nM Binimetinib,3219.5,1682.0,1035.0
3,200 nM Binimetinib,2749.0,2112.0,1129.0
3,200 nM Binimetinib,2636.5,1415.0,906.0
3,200 nM Binimetinib,2843.0,2665.0,1583.0
3,200 nM Binimetinib,2990.5,1734.5,928.0
3,200 nM Binimetinib,1728.0,701.0,767.0
3,200 nM Binimetinib,2387.5,1546.5,842.0
3,200 nM Binimetinib,2522.0,1575.0,866.0
3,200 nM Binimetinib,2181.0,1101.0,765.0
3,200 nM Binimetinib,2472.5,1256.0,715.0
3,200 nM Binimetinib,3077.0,1554.5,728.0
3,200 nM Binimetinib,2825.5,1878.0,1204.0
3,200 nM Binimetinib,2594.5,1560.0,865.0
3,200 nM Binimetinib,2910.0,1627.0,846.0
3,200 nM Binimetinib,2708.5,1546.5,1050.0
3,200 nM Binimetinib,2991.0,1717.0,1220.5
3,200 nM Binimetinib,2569.0,1420.0,824.0
3,200 nM Binimetinib,3237.0,1804.5,1250.0
3,200 nM Binimetinib,3633.5,1793.0,1307.0
3,200 nM Binimetinib,3103.5,1735.5,1122.0
3,200 nM Binimetinib,2275.5,1484.5,804.5
3,200 nM Binimetinib,2754.5,1806.5,1137.5
3,200 nM Binimetinib,3225.0,2389.0,1503.0
3,200 nM Binimetinib,3550.0,2027.0,1388.0
3,200 nM Binimetinib,2639.0,1726.0,1254.0
3,200 nM Binimetinib,1495.0,1025.0,698.5
3,200 nM Binimetinib,2665.0,1253.0,953.0
3,200 nM Binimetinib,2181.0,1035.0,551.0
3,200 nM Binimetinib,3126.5,1868.0,1140.0
3,200 nM Binimetinib,3847.0,1350.5,1129.0
3,200 nM Binimetinib,2112.0,1304.0,604.0
3,200 nM Binimetinib,3086.0,978.0,1189.5
3,200 nM Binimetinib,3078.0,1759.0,1391.0
3,200 nM Binimetinib,2945.5,2026.5,1667.0
3,200 nM Binimetinib,2444.0,1762.0,1452.0
3,200 nM Binimetinib,3665.0,1836.0,1367.0
3,200 nM Binimetinib,3300.5,1424.0,1249.5
3,200 nM Binimetinib,1823.5,1234.5,810.0
3,200 nM Binimetinib,3220.0,2268.5,1735.0
3,200 nM Binimetinib,2965.0,1863.0,1443.0
3,200 nM Binimetinib,3923.0,1028.5,1153.0
3,200 nM Binimetinib,2463.0,1559.0,1112.0
3,200 nM Binimetinib,3437.0,2029.0,1597.0
3,200 nM Binimetinib,1523.0,965.0,406.0
3,200 nM Binimetinib,2973.0,2155.0,1635.0
3,200 nM Binimetinib,2642.0,1885.0,1280.0
3,200 nM Binimetinib,3444.0,1977.0,1498.5
3,200 nM Binimetinib,3289.5,1754.0,998.0
3,200 nM Binimetinib,4183.0,1303.5,1413.0
3,200 nM Binimetinib,3700.5,1975.0,1591.0
3,200 nM Binimetinib,3632.0,1855.0,1429.0
3,200 nM Binimetinib,2488.5,2097.0,1397.0
3,200 nM Binimetinib,2748.0,2066.0,1497.0
3,200 nM Binimetinib,3624.5,2033.0,1457.0
3,200 nM Binimetinib,3639.0,2065.0,1581.0
3,200 nM Binimetinib,2190.0,1290.0,713.0
3,200 nM Binimetinib,1623.0,1038.0,517.0
3,200 nM Binimetinib,2966.0,1840.0,1304.0
3,200 nM Binimetinib,2322.0,1719.0,1167.0
3,200 nM Binimetinib,2831.0,1558.0,1139.5
3,200 nM Binimetinib,2754.0,1584.0,1114.5
3,200 nM Binimetinib,2577.0,1617.0,1255.0
3,200 nM Binimetinib,3267.0,1770.0,1534.0
3,200 nM Binimetinib,3423.5,1805.5,1469.0
3,200 nM Binimetinib,2554.5,1653.5,1161.0
3,200 nM Binimetinib,2866.0,2031.0,1432.5
3,200 nM Binimetinib,2546.0,1464.0,1117.0
3,200 nM Binimetinib,2835.0,1474.0,926.0
3,200 nM Binimetinib,2564.0,1305.0,1044.0
3,200 nM Binimetinib,2654.0,1506.5,1291.0
3,200 nM Binimetinib,2583.0,1457.0,1062.5
3,200 nM Binimetinib,2701.5,1483.5,956.0
3,200 nM Binimetinib,4047.0,2151.0,1365.0
3,200 nM Binimetinib,6020.0,3273.0,2038.5
3,200 nM Binimetinib,5944.5,3656.5,2041.5
3,200 nM Binimetinib,6857.5,2751.0,1749.0
3,200 nM Binimetinib,5029.0,2526.5,1245.0
3,200 nM Binimetinib,4320.0,2711.5,1813.0
3,200 nM Binimetinib,5520.0,2653.0,2172.0
3,200 nM Binimetinib,4102.0,2121.0,1030.0
3,200 nM Binimetinib,5714.0,2332.0,1641.5
3,200 nM Binimetinib,5660.0,2914.0,1780.0
3,200 nM Binimetinib,6083.5,2276.5,1745.0
3,200 nM Binimetinib,5429.0,2483.0,1715.5
3,200 nM Binimetinib,4973.0,2740.0,1709.0
3,200 nM Binimetinib,5859.0,3500.0,2206.0
3,200 nM Binimetinib,6282.0,2745.0,1764.5
3,200 nM Binimetinib,6320.0,2795.5,1850.0
3,200 nM Binimetinib,5326.5,2513.0,1784.5
3,200 nM Binimetinib,4617.0,2415.0,1290.5
3,200 nM Binimetinib,4792.0,2137.5,1388.0
3,200 nM Binimetinib,6431.5,3426.0,2083.0
3,200 nM Binimetinib,4418.0,1931.0,1192.0
3,200 nM Binimetinib,4580.5,2167.0,1496.5
3,200 nM Binimetinib,5890.0,2703.0,1610.0
3,200 nM Binimetinib,5520.5,2183.5,1525.0
3,200 nM Binimetinib,3905.5,2128.0,1237.0
3,200 nM Binimetinib,4082.5,1902.0,1339.0
3,200 nM Binimetinib,3773.0,1952.5,1239.0
3,200 nM Binimetinib,3738.0,1740.0,1137.0
3,200 nM Binimetinib,5793.0,3238.0,2003.0
3,200 nM Binimetinib,6480.5,3052.5,1710.0
3,200 nM Binimetinib,5264.0,3103.0,1824.5
3,200 nM Binimetinib,6391.0,2876.0,1822.0
3,200 nM Binimetinib,4515.0,2364.0,1618.0
3,200 nM Binimetinib,4404.0,2113.0,1354.0
3,200 nM Binimetinib,3008.0,1719.0,984.0
3,200 nM Binimetinib,3667.5,1770.0,980.0
3,200 nM Binimetinib,4031.0,1853.0,998.0
3,200 nM Binimetinib,5569.0,1836.0,1107.0
3,200 nM Binimetinib,6391.0,3742.0,2469.0
3,200 nM Binimetinib,7552.0,5171.0,3087.0
3,200 nM Binimetinib,4610.0,1811.0,1130.0
3,200 nM Binimetinib,5639.0,4187.0,2343.0
3,200 nM Binimetinib,4539.0,1801.0,1259.0
3,200 nM Binimetinib,4475.0,2163.0,1385.0
3,200 nM Binimetinib,6653.0,4091.0,2777.0
3,200 nM Binimetinib,5300.0,2249.5,1490.0
3,200 nM Binimetinib,6694.0,4533.5,3198.5
3,200 nM Binimetinib,4914.0,1920.0,1236.0
3,200 nM Binimetinib,4821.0,2044.0,1392.0
3,200 nM Binimetinib,4155.0,1663.0,1148.0
3,200 nM Binimetinib,7134.0,5154.0,3117.0
3,200 nM Binimetinib,5856.0,4141.0,2656.0
3,200 nM Binimetinib,7079.0,4599.0,3132.0
3,200 nM Binimetinib,6694.0,4096.5,3095.0
3,200 nM Binimetinib,6507.0,4957.0,3205.0
3,200 nM Binimetinib,8478.5,5092.5,3567.0
3,200 nM Binimetinib,4231.5,1861.5,1328.0
3,200 nM Binimetinib,3156.0,1668.0,1217.0
3,200 nM Binimetinib,5913.0,3940.0,2407.5
3,200 nM Binimetinib,6802.0,4189.5,2771.0
3,200 nM Binimetinib,6016.0,4634.0,3429.0
3,200 nM Binimetinib,6408.0,4488.5,2927.0
3,200 nM Binimetinib,6751.5,4960.0,3354.0
3,200 nM Binimetinib,6067.0,4225.5,2789.5
3,200 nM Binimetinib,4024.0,2448.0,1265.0
3,200 nM Binimetinib,5147.0,2532.0,1569.0
3,200 nM Binimetinib,3839.0,2227.0,960.0
3,200 nM Binimetinib,4128.5,2876.0,1706.0
3,200 nM Binimetinib,4881.5,2865.0,1628.0
3,200 nM Binimetinib,5070.0,3216.0,2019.0
3,200 nM Binimetinib,2534.0,1969.5,1099.0
3,200 nM Binimetinib,3522.0,1728.0,1287.0
3,200 nM Binimetinib,4448.0,3035.0,1730.0
3,200 nM Binimetinib,4027.0,2758.0,1820.5
3,200 nM Binimetinib,3700.0,2406.0,1637.5
3,200 nM Binimetinib,5578.0,3303.0,2146.0
3,200 nM Binimetinib,3675.0,3326.0,1859.5
3,200 nM Binimetinib,3168.0,931.0,1364.0
3,200 nM Binimetinib,4874.0,2879.0,1712.0
3,200 nM Binimetinib,4857.0,3110.0,1991.5
3,200 nM Binimetinib,4259.0,2956.0,1926.5
3,200 nM Binimetinib,2923.0,2021.0,1075.0
3,200 nM Binimetinib,6002.0,3388.0,1921.5
